problem,treatment,num_tests,dilution,finished,solution_found,first_gen_found,max_gen,max_score,max_actual_score,solved_all_training,overfit_prog_id,replicate_id,seed,directory,behavioral_diversity,unique_behavioral_diversity,num_taxa,total_orgs,ave_depth,num_roots,mrca_depth,diversity,mrca_changes,mean_evolutionary_distinctiveness,min_evolutionary_distinctiveness,max_evolutionary_distinctiveness,variance_evolutionary_distinctiveness,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,variance_pairwise_distance,current_phylogenetic_diversity,tree_size,num_sparse_taxa,mean_sparse_pairwise_distances,sum_sparse_pairwise_distances,variance_sparse_pairwise_distances
for-loop-index,full,5,0_00000,False,True,91,90,93,93,True,-1,4,455104,for-loop-index/full/100/0_00000/455104/,3.564,182.0,1890,2000,90.405,1,59,10.7277,7,1.72049,0.0193568,21.0985,1.83505,11.1531,1,63,356.486,2362,2363,1958,5,9461909,13
for-loop-index,full,5,0_00000,False,False,-1,300,23,23,False,-1,5,455105,for-loop-index/full/100/0_00000/455105/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,full,5,0_00000,False,True,38,37,59,59,True,-1,6,455106,for-loop-index/full/100/0_00000/455106/,5.65692,224.0,2000,2000,38.4985,1,26,10.9666,2,1.90433,0.00966342,13,1.23169,12.1885,1,25,86.1177,2835,2836,2299,6,13460187,17
for-loop-index,full,5,0_00000,False,False,-1,300,20,20,False,-1,7,455107,for-loop-index/full/100/0_00000/455107/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,full,5,0_00000,False,True,113,112,100,100,True,-1,8,455108,for-loop-index/full/100/0_00000/455108/,3.49919,167.0,1998,2000,113.496,1,112,10.9642,8,1.34497,0,2,0.220141,2.99421,1,4,0.503722,2109,2110,1998,2,5973463,0
for-loop-index,full,5,0_00000,False,True,261,260,96,96,True,-1,9,455109,for-loop-index/full/100/0_00000/455109/,2.97329,139.0,1993,2000,260.957,1,108,10.9592,3,1.93408,0.108363,47.1786,9.06269,16.6474,1,297,2525.59,2786,2787,2035,6,12069920,3
for-loop-index,full,5,0_00000,False,False,-1,300,80,80,False,-1,10,455110,for-loop-index/full/100/0_00000/455110/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,full,5,0_00000,False,True,122,121,100,100,True,-1,11,455111,for-loop-index/full/100/0_00000/455111/,3.1527,138.0,1997,2000,120.496,1,119,10.9632,4,1.3444,0,2,0.219277,2.99371,1,4,0.503719,2115,2116,1997,2,5966490,0
for-loop-index,full,5,0_00000,False,False,-1,300,19,19,False,-1,12,455112,for-loop-index/full/100/0_00000/455112/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,full,5,0_00000,False,True,130,129,96,96,True,-1,13,455113,for-loop-index/full/100/0_00000/455113/,6.37645,442.0,2000,2000,130.5,1,89,10.9666,5,1.70601,0.0306485,33.6667,2.87666,7.81163,1,83,192.898,2506,2507,2055,4,9769648,5
for-loop-index,full,5,0_00000,False,False,-1,300,28,28,False,-1,14,455114,for-loop-index/full/100/0_00000/455114/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,full,5,0_00000,False,False,-1,300,17,17,False,-1,15,455115,for-loop-index/full/100/0_00000/455115/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,full,5,0_00000,False,True,88,87,71,71,True,-1,16,455116,for-loop-index/full/100/0_00000/455116/,5.04721,168.0,1994,2000,87.11,1,41,10.9596,7,2.54591,0.0392978,28.7621,7.16413,21.2401,1,87,537.559,3940,3941,2387,7,15184280,23
for-loop-index,full,5,0_00000,False,False,-1,300,17,17,False,-1,17,455117,for-loop-index/full/100/0_00000/455117/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,full,5,0_00000,False,False,-1,300,68,68,False,-1,18,455118,for-loop-index/full/100/0_00000/455118/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,full,5,0_00000,False,True,168,167,96,96,True,-1,19,455119,for-loop-index/full/100/0_00000/455119/,6.0927,385.0,1999,2000,166.453,1,145,10.9656,6,2.08246,0.0568105,13.0155,2.86378,15.6625,1,42,240.831,3328,3329,2260,5,10959242,7
for-loop-index,full,5,0_00000,False,True,111,110,99,99,True,-1,20,455120,for-loop-index/full/100/0_00000/455120/,3.76308,216.0,1904,2000,109.41,1,78,10.6585,5,3.38937,0.0345011,30.0286,9.54042,42.7882,1,66,549.19,5284,5285,2561,11,19932433,29
for-loop-index,full,5,0_00000,False,False,-1,300,55,55,False,-1,21,455121,for-loop-index/full/100/0_00000/455121/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,full,5,0_00000,False,True,43,42,96,96,True,-1,22,455122,for-loop-index/full/100/0_00000/455122/,2.9214,115.0,2000,2000,43.4995,1,27,10.9666,3,1.56442,0.0331134,6.5,0.425425,5.86652,1,33,14.3891,2169,2170,2051,5,10504219,3
for-loop-index,full,5,0_00000,False,True,52,51,93,93,True,-1,23,455123,for-loop-index/full/100/0_00000/455123/,3.11638,132.0,1978,2000,52.485,1,33,10.9233,4,1.5996,0.0105097,9.1,0.658523,5.15973,1,39,88.732,2204,2205,2011,2,5529279,1
for-loop-index,full,5,0_00000,False,False,-1,300,19,19,False,-1,24,455124,for-loop-index/full/100/0_00000/455124/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,full,5,0_00000,False,True,103,102,99,99,True,-1,25,455125,for-loop-index/full/100/0_00000/455125/,3.77579,158.0,1779,2000,101.296,1,92,10.5632,8,2.23237,0.00893374,10.089,2.84966,9.46515,1,22,47.4105,2731,2732,2000,5,9150418,10
for-loop-index,full,5,0_00000,False,False,-1,300,17,17,False,-1,26,455126,for-loop-index/full/100/0_00000/455126/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,full,5,0_00000,False,False,-1,300,17,17,False,-1,27,455127,for-loop-index/full/100/0_00000/455127/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,full,5,0_00000,False,True,82,81,93,93,True,-1,28,455128,for-loop-index/full/100/0_00000/455128/,3.56202,134.0,2000,2000,82.4995,1,75,10.9666,7,1.61604,0.0198376,6.07743,0.635134,4.18897,1,15,10.7816,2315,2316,2076,3,7066329,2
for-loop-index,full,5,0_00000,False,True,267,266,96,96,True,-1,29,455129,for-loop-index/full/100/0_00000/455129/,3.39788,133.0,1998,2000,267.495,1,131,10.9646,3,1.91141,0.07,137,29.1075,6.17954,1,273,526.566,2949,2950,2012,3,7822534,2
for-loop-index,full,5,0_00000,False,True,215,214,35,35,True,-1,30,455130,for-loop-index/full/100/0_00000/455130/,7.67536,443.0,1988,2000,199.167,1,29,10.9536,2,4.07871,0.121644,102.101,30.4481,107.093,1,338,8527.31,6486,6487,2477,14,28276984,95
for-loop-index,full,5,0_00000,False,False,-1,300,19,19,False,-1,31,455131,for-loop-index/full/100/0_00000/455131/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,full,5,0_00000,False,False,-1,300,57,57,False,-1,32,455132,for-loop-index/full/100/0_00000/455132/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,full,5,0_00000,False,True,159,158,99,99,True,-1,33,455133,for-loop-index/full/100/0_00000/455133/,5.59418,388.0,1869,2000,151.918,1,112,10.5146,6,3.05633,0.051827,21.0258,5.22712,50.918,1,83,1015.52,4583,4584,2483,9,16764532,19
for-loop-index,full,5,0_00000,False,False,-1,300,21,21,False,-1,34,455134,for-loop-index/full/100/0_00000/455134/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,full,5,0_00000,False,True,204,203,100,100,True,-1,35,455135,for-loop-index/full/100/0_00000/455135/,5.07968,314.0,1999,2000,203.394,1,164,10.9656,8,2.7211,0.657433,23,2.27997,74.26,1,80,200.375,4856,4857,2615,15,30331480,9
for-loop-index,full,5,0_00000,False,True,115,114,69,69,True,-1,36,455136,for-loop-index/full/100/0_00000/455136/,7.11741,390.0,2000,2000,115.493,1,86,10.9666,7,2.1235,0.0201424,12.0493,1.64334,20.1421,1,59,261.173,3323,3324,2473,9,19547927,32
for-loop-index,full,5,0_00000,False,False,-1,300,98,98,False,-1,37,455137,for-loop-index/full/100/0_00000/455137/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,full,5,0_00000,False,True,196,195,99,99,True,-1,38,455138,for-loop-index/full/100/0_00000/455138/,4.13424,220.0,1992,2000,196.491,1,179,10.9558,7,1.89359,0.0178772,5.50168,0.947327,19.673,1,35,219.673,2952,2953,2361,7,14661137,9
for-loop-index,full,5,0_00000,False,False,-1,300,30,30,False,-1,39,455139,for-loop-index/full/100/0_00000/455139/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,full,5,0_00000,False,True,186,185,95,95,True,-1,40,455140,for-loop-index/full/100/0_00000/455140/,6.05265,359.0,1998,2000,186.437,1,110,10.9642,7,2.44169,0.0467964,18.394,3.10043,37.6704,1,153,2818.31,3970,3971,2556,7,15915073,21
for-loop-index,full,5,0_00000,False,True,104,103,97,97,True,-1,41,455141,for-loop-index/full/100/0_00000/455141/,5.01439,280.0,1713,2000,101.324,1,66,9.89907,6,2.14971,0.0293168,20,2.05765,23.2175,1,71,374.721,2780,2781,2032,6,9336668,7
for-loop-index,full,5,0_00000,False,True,83,82,100,100,True,-1,42,455142,for-loop-index/full/100/0_00000/455142/,4.20983,218.0,1972,2000,81.475,1,80,10.9281,4,1.36022,0,2,0.224295,2.97283,1,4,0.503337,2051,2052,1972,2,5777407,0
for-loop-index,full,5,0_00000,False,True,82,81,96,96,True,-1,43,455143,for-loop-index/full/100/0_00000/455143/,4.51571,213.0,1986,2000,80.4885,1,18,10.9472,3,1.74967,0.0328564,21.4034,1.90641,6.49795,1,125,207.532,2521,2522,2087,3,7841165,3
for-loop-index,full,5,0_00000,False,True,126,125,98,98,True,-1,44,455144,for-loop-index/full/100/0_00000/455144/,4.72914,225.0,1997,2000,124.493,1,108,10.9626,7,2.11701,0.0115188,13.0113,2.4225,12.748,1,33,174.768,3332,3333,2385,5,10426880,7
for-loop-index,full,5,0_00000,False,True,254,253,61,61,True,-1,45,455145,for-loop-index/full/100/0_00000/455145/,7.92748,504.0,1843,2000,248.213,1,16,10.4322,3,3.64115,0.145618,59.2201,28.6299,61.6165,1,470,5145.17,5288,5289,2228,11,18772694,45
for-loop-index,full,5,0_00000,False,False,-1,300,29,29,False,-1,46,455146,for-loop-index/full/100/0_00000/455146/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,full,5,0_00000,False,True,219,218,98,98,True,-1,47,455147,for-loop-index/full/100/0_00000/455147/,5.18197,270.0,1776,2000,193.285,1,186,10.4491,7,2.18292,0.00542495,8.00855,2.02382,7.16491,1,16,12.8942,2677,2678,2021,4,7589838,2
for-loop-index,full,5,0_00000,False,False,-1,300,18,18,False,-1,48,455148,for-loop-index/full/100/0_00000/455148/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,full,5,0_00000,False,False,-1,300,66,66,False,-1,49,455149,for-loop-index/full/100/0_00000/455149/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,cohort,100,0_00000,False,True,89,88,99,99,True,-1,0,421100,for-loop-index/cohort/100/0_00000/421100/,5.07346,231.0,1996,2000,89.496,1,85,10.9608,8,1.75752,0.00428987,5,0.812308,5.5718,1,9,7.52703,2592,2593,2206,4,9072432,3
for-loop-index,cohort,100,0_00000,True,False,-1,300,17,17,False,-1,1,421101,for-loop-index/cohort/100/0_00000/421101/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,cohort,100,0_00000,False,True,58,57,100,100,True,-1,2,421102,for-loop-index/cohort/100/0_00000/421102/,4.91723,219.0,1996,2000,56.45,1,52,10.9626,5,1.75319,0.298112,4.00251,0.451222,8.37016,1,10,1.45542,2812,2813,2400,7,14318268,2
for-loop-index,cohort,100,0_00000,True,False,-1,300,17,17,False,-1,3,421103,for-loop-index/cohort/100/0_00000/421103/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,cohort,100,0_00000,True,False,-1,300,25,25,False,-1,4,421104,for-loop-index/cohort/100/0_00000/421104/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,cohort,100,0_00000,False,True,62,61,96,96,True,-1,5,421105,for-loop-index/cohort/100/0_00000/421105/,4.75393,223.0,1999,2000,60.4995,1,53,10.9656,5,1.68486,0.0145658,6,0.75775,5.62921,1,15,14.9714,2427,2428,2130,4,9732766,6
for-loop-index,cohort,100,0_00000,False,True,58,57,100,100,True,-1,6,421106,for-loop-index/cohort/100/0_00000/421106/,3.35885,164.0,1737,2000,53.2775,1,52,10.3092,4,1.44849,0,2,0.222778,2.80799,1,4,0.485182,1788,1789,1737,2,4233658,0
for-loop-index,cohort,100,0_00000,False,True,51,50,99,99,True,-1,7,421107,for-loop-index/cohort/100/0_00000/421107/,3.68807,174.0,1999,2000,51.4995,1,42,10.9656,3,1.5143,0.0193099,8,0.332235,3.25894,1,19,3.16101,2078,2079,2007,3,6090110,0
for-loop-index,cohort,100,0_00000,True,False,-1,300,72,72,False,-1,8,421108,for-loop-index/cohort/100/0_00000/421108/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,cohort,100,0_00000,True,False,-1,300,31,31,False,-1,9,421109,for-loop-index/cohort/100/0_00000/421109/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,cohort,100,0_00000,False,True,267,266,100,100,True,-1,10,421110,for-loop-index/cohort/100/0_00000/421110/,4.46269,245.0,1995,2000,258.491,1,254,10.9616,2,1.36753,0.00752998,2.00624,0.239797,6.46952,1,10,6.25029,2254,2255,1998,5,10640692,2
for-loop-index,cohort,100,0_00000,False,True,249,248,100,100,True,-1,11,421111,for-loop-index/cohort/100/0_00000/421111/,3.63641,177.0,1995,2000,247.494,1,246,10.9598,4,1.34872,0,2,0.22161,2.99165,1,4,0.5037,2240,2241,1995,2,5950432,0
for-loop-index,cohort,100,0_00000,False,True,189,188,97,97,True,-1,12,421112,for-loop-index/cohort/100/0_00000/421112/,3.93293,161.0,2000,2000,188.499,1,120,10.9666,8,1.626,0.0364753,16.4667,0.908977,8.92391,1,137,277.645,2372,2373,2059,4,8827047,4
for-loop-index,cohort,100,0_00000,False,True,266,265,98,98,True,-1,13,421113,for-loop-index/cohort/100/0_00000/421113/,6.47987,382.0,1975,2000,254.47,1,240,10.9286,4,1.8456,0.00938459,9.15,1.18642,6.78474,1,28,11.7584,2883,2884,2180,4,8468232,1
for-loop-index,cohort,100,0_00000,True,False,-1,300,72,72,False,-1,14,421114,for-loop-index/cohort/100/0_00000/421114/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,cohort,100,0_00000,True,False,-1,300,37,37,False,-1,15,421115,for-loop-index/cohort/100/0_00000/421115/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,cohort,100,0_00000,False,True,189,188,69,69,True,-1,16,421116,for-loop-index/cohort/100/0_00000/421116/,6.03443,294.0,1999,2000,189.353,1,100,10.9656,9,3.11522,0.0547498,41.0213,10.6678,43.0974,1,179,3482.09,5288,5289,2590,9,19251636,30
for-loop-index,cohort,100,0_00000,False,True,87,86,99,99,True,-1,17,421117,for-loop-index/cohort/100/0_00000/421117/,5.02296,242.0,2000,2000,87.5,1,82,10.9666,7,1.54301,0.00994111,3.0297,0.327697,5.10688,1,11,6.07716,2172,2173,2034,4,9525303,3
for-loop-index,cohort,100,0_00000,True,False,-1,300,20,20,False,-1,18,421118,for-loop-index/cohort/100/0_00000/421118/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,cohort,100,0_00000,True,False,-1,300,17,17,False,-1,19,421119,for-loop-index/cohort/100/0_00000/421119/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,cohort,100,0_00000,True,False,-1,300,86,86,False,-1,20,421120,for-loop-index/cohort/100/0_00000/421120/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,cohort,100,0_00000,False,True,46,45,96,96,True,-1,21,421121,for-loop-index/cohort/100/0_00000/421121/,2.85694,106.0,1996,2000,45.496,1,31,10.9626,3,1.54772,0.0366198,15,0.467636,5.78642,1,29,21.8335,2134,2135,2032,5,10003412,1
for-loop-index,cohort,100,0_00000,False,True,103,102,93,93,True,-1,22,421122,for-loop-index/cohort/100/0_00000/421122/,3.20944,152.0,1978,2000,103.477,1,53,10.9337,2,1.86553,0.0281053,41.3333,3.87887,14.4508,1,101,825.816,2751,2752,2073,5,9849814,9
for-loop-index,cohort,100,0_00000,True,False,-1,300,19,19,False,-1,23,421123,for-loop-index/cohort/100/0_00000/421123/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,cohort,100,0_00000,False,True,83,82,93,93,True,-1,24,421124,for-loop-index/cohort/100/0_00000/421124/,3.73008,162.0,1587,2000,74.144,1,64,10.1243,5,1.71494,0.0277574,11,1.18126,8.81411,1,21,23.6225,1907,1908,1667,6,8459790,4
for-loop-index,cohort,100,0_00000,True,False,-1,300,47,47,False,-1,25,421125,for-loop-index/cohort/100/0_00000/421125/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,cohort,100,0_00000,False,True,226,225,100,100,True,-1,26,421126,for-loop-index/cohort/100/0_00000/421126/,4.02153,244.0,1997,2000,226.499,1,224,10.9636,5,1.3539,0.25339,2.00441,0.22453,4.74571,1,6,0.946218,2229,2230,2006,4,9458220,0
for-loop-index,cohort,100,0_00000,False,True,49,48,100,100,True,-1,27,421127,for-loop-index/cohort/100/0_00000/421127/,3.62257,186.0,1998,2000,49.4955,1,46,10.9646,6,1.77002,0.519481,4,0.426909,6.97789,1,8,0.56378,2911,2912,2419,5,11196172,1
for-loop-index,cohort,100,0_00000,False,True,62,61,87,87,True,-1,28,421128,for-loop-index/cohort/100/0_00000/421128/,3.87267,156.0,1999,2000,62.499,1,46,10.9656,3,1.67985,0.0115457,14.1932,0.81332,11.7391,1,33,113.302,2406,2407,2122,6,13913730,15
for-loop-index,cohort,100,0_00000,True,False,-1,300,95,95,False,-1,29,421129,for-loop-index/cohort/100/0_00000/421129/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,cohort,100,0_00000,True,False,-1,300,20,20,False,-1,30,421130,for-loop-index/cohort/100/0_00000/421130/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,cohort,100,0_00000,True,False,-1,300,18,18,False,-1,31,421131,for-loop-index/cohort/100/0_00000/421131/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,cohort,100,0_00000,False,True,91,90,96,96,True,-1,32,421132,for-loop-index/cohort/100/0_00000/421132/,2.90368,87.0,1933,2000,86.469,1,55,10.8518,5,1.64977,0.0180453,8.86201,0.80883,5.64761,1,64,113.754,2277,2278,1995,3,6947356,4
for-loop-index,cohort,100,0_00000,False,True,54,53,96,96,True,-1,33,421133,for-loop-index/cohort/100/0_00000/421133/,4.28956,157.0,1953,2000,53.4715,1,44,10.8978,6,1.52955,0.00841996,10,0.477236,4.93381,1,19,3.09155,2064,2065,1965,4,9205748,1
for-loop-index,cohort,100,0_00000,False,True,37,36,100,100,True,-1,34,421134,for-loop-index/cohort/100/0_00000/421134/,3.49301,137.0,1996,2000,37.466,1,31,10.9626,4,1.87258,0.374384,5.0081,0.578207,12.0695,1,14,3.53014,3023,3024,2469,8,16412670,2
for-loop-index,cohort,100,0_00000,True,False,-1,300,10,10,False,-1,35,421135,for-loop-index/cohort/100/0_00000/421135/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,cohort,100,0_00000,False,True,60,59,100,100,True,-1,36,421136,for-loop-index/cohort/100/0_00000/421136/,3.33695,140.0,1992,2000,57.4765,1,55,10.9586,2,1.60022,0.2,3,0.34611,4.94998,1,6,0.558087,2531,2532,2275,4,9006386,0
for-loop-index,cohort,100,0_00000,True,False,-1,300,21,21,False,-1,37,421137,for-loop-index/cohort/100/0_00000/421137/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,cohort,100,0_00000,False,True,176,175,96,96,True,-1,38,421138,for-loop-index/cohort/100/0_00000/421138/,2.7498,127.0,1998,2000,175.263,1,37,10.9646,2,4.06058,0.105521,43.6276,14.4037,111.856,1,278,5790.16,6927,6928,2722,13,26241829,48
for-loop-index,cohort,100,0_00000,False,True,84,83,69,69,True,-1,39,421139,for-loop-index/cohort/100/0_00000/421139/,6.65392,360.0,1998,2000,84.483,1,17,10.9642,4,2.53587,0.0428761,24,3.95913,37.8652,1,135,1899.36,4071,4072,2556,10,21304568,35
for-loop-index,cohort,100,0_00000,False,True,53,52,100,100,True,-1,40,421140,for-loop-index/cohort/100/0_00000/421140/,6.22921,352.0,1966,2000,53.163,1,45,10.9322,4,2.16757,0.492514,8.00155,0.81419,15.602,1,18,2.90362,3437,3438,2491,9,18283106,3
for-loop-index,cohort,100,0_00000,True,False,-1,300,45,45,False,-1,41,421141,for-loop-index/cohort/100/0_00000/421141/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,cohort,100,0_00000,False,True,287,286,30,30,True,-1,42,421142,for-loop-index/cohort/100/0_00000/421142/,8.24734,476.0,1490,2000,242.506,1,135,8.92694,7,5.68266,0.168814,63.2909,31.7496,109.482,1,283,5641.54,5942,5943,1925,15,17710522,53
for-loop-index,cohort,100,0_00000,True,False,-1,300,22,22,False,-1,43,421143,for-loop-index/cohort/100/0_00000/421143/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,cohort,100,0_00000,False,True,119,118,93,93,True,-1,44,421144,for-loop-index/cohort/100/0_00000/421144/,3.21305,135.0,1904,2000,116.257,1,60,10.7161,4,1.82333,0.0313662,57,3.5213,11.3047,1,113,504.609,2500,2501,1979,3,7174162,7
for-loop-index,cohort,100,0_00000,True,False,-1,300,74,74,False,-1,45,421145,for-loop-index/cohort/100/0_00000/421145/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,cohort,100,0_00000,True,False,-1,300,21,21,False,-1,46,421146,for-loop-index/cohort/100/0_00000/421146/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,cohort,100,0_00000,True,False,-1,300,20,20,False,-1,47,421147,for-loop-index/cohort/100/0_00000/421147/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,cohort,100,0_00000,False,True,107,106,96,96,True,-1,48,421148,for-loop-index/cohort/100/0_00000/421148/,3.77724,189.0,1961,2000,105.474,1,14,10.9119,5,1.8635,0.0508059,41.0271,4.34949,9.84461,1,185,454.591,2690,2691,2032,4,9608624,6
for-loop-index,cohort,100,0_00000,False,True,82,81,96,96,True,-1,49,421149,for-loop-index/cohort/100/0_00000/421149/,3.47004,155.0,1976,2000,82.483,1,70,10.9269,7,1.5992,0.00761754,13,0.759759,6.05127,1,25,27.4926,2241,2242,2005,3,7135662,1
for-loop-index,cohort,50,0_00000,True,False,-1,600,46,46,False,-1,0,422100,for-loop-index/cohort/50/0_00000/422100/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,cohort,50,0_00000,True,False,-1,600,22,22,False,-1,1,422101,for-loop-index/cohort/50/0_00000/422101/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
for-loop-index,cohort,50,0_00000,False,True,214,213,50,50,True,-1,2,422102,for-loop-index/cohort/50/0_00000/422102/,5.1403,301.0,1907,2000,211.425,1,208,10.8265,5,1.47405,0.0087094,2.00756,0.274594,5.83642,1,8,2.74063,2118,2119,1910,5,10158134,2
for-loop-index,cohort,50,0_00000,False,True,50,49,49,49,True,-1,3,422103,for-loop-index/cohort/50/0_00000/422103/,5.63559,270.0,1993,2000,50.479,1,22,10.9586,4,1.62771,0.0242655,8.69048,0.724689,10.6068,1,58,45.353,2364,2365,2163,8,17488160,9
